year,Locationdesc,Sample_Size,Data_value,Data_value_unit,Data_value_type,cbsacode,adult_population,adult_population18_65,population,total_65_and_older,total_adult_obesity,total_adult_smoking,total_below_18_years_of_age,total_children_in_poverty,total_children_in_single-parent_households,total_excessive_drinking,total_female,total_homicides,total_mental_health_providers,total_motor_vehicle_crash_deaths,total_not_proficient_in_english,total_physical_inactivity,total_poor_mental_health_days,total_poor_or_fair_health,total_poor_physical_health_days,total_premature_death,total_primary_care_physicians,total_rural,total_sexually_transmitted_infections,total_uninsured_adults,total_violent_crime
2022.0,"Anchorage, AK Metropolitan Statistical Area",509,21.39,%,Crude Prevalence,11260,299971.0000056375,250411.0000226631,397308.0,49559.9999829744,93148.17900179297,49554.69300107804,97336.9999943625,8904.824999468681,18393.72987930254,62477.42108288211,193910.0000063426,33.40274704264103,887.8734174546189,39.26810369641631,6915.936566273,64258.731001318505,52725.65982107824,47277.90100094395,46521.476593935695,30861.911718347917,4609.57190367116,67250.5625310839,3157.211056,33659.50760472024,2890.0624748465348
2011.0,"Asheville, NC Metropolitan Statistical Area",112,21.93,%,Crude Prevalence,11700,281604.437,218086.131,355563.0,63518.306000000004,65562.231439,62948.36119,73958.56300000001,14899.42379,21551.418421,33606.462121,184212.338,18.505423,9490.783138896246,54.78039,13209.01,58384.530104000005,41492.07666666667,46115.629925,44463.51666666667,27700.170037000004,3045.6041402921837,136543.076,866.1387070000001,47058.95106,0.0
2012.0,"Asheville, NC Metropolitan Statistical Area",115,19.76,%,Crude Prevalence,11700,281604.437,218086.131,355563.0,63518.306000000004,67607.296252,60013.866625,73958.56300000001,18146.478844,21097.816431165404,33903.818023,184212.338,17.2190636,9490.783138896246,52.54447815489844,15813.8934181038,60049.906014,40540.630000000005,45179.233570000004,43482.72666666667,26222.2293614,3045.6041402921837,136543.076,801.462617,48721.195737,935.4701845131499
2011.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",548,13.45,%,Crude Prevalence,12060,8041098.834,7093449.262,11007904.0,947649.572,2127953.126214,1353650.056226,2966805.166,481354.299096,955430.907602,1186045.026004,5570754.372,886.023156,,1588.741098,815967.634,1781634.61941,1126446.28,1062836.810676,1133540.52,767408.891208,199796.4277663492,1691744.892,42173.644426,1497230.312736,0.0
2012.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",383,14.51,%,Crude Prevalence,12060,8041098.834,7093449.262,11007904.0,947649.572,2126632.729394,1273064.0574979999,2966805.166,626801.705028,979400.1751963327,1162088.5566119999,5570754.372,870.69838318,,1540.1487067257283,848367.3816788098,1773535.6667159998,1120617.0933333333,1042976.467256,1130348.44,752999.526129,199796.4277663492,1691744.892,41226.081128,1778630.8346300002,54707.96657264965
2013.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",561,15.61,%,Crude Prevalence,12060,7964393.999999479,6957215.999985773,10778006.0,1007178.0000137062,2108980.8379999744,1198349.864000686,2813612.00000052,648566.058005537,934415.1731500467,1162758.9260005523,5523751.999956631,816.7547296565349,719052.3459430947,1397.0989326352833,458246.2069996424,1759533.918000752,1085328.7733333334,1023526.5399979833,1065034.1666666667,726887.083938,217693.73536656649,1207298.3606106096,45058.739347999996,1868764.5540008612,48982.04551582038
2014.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",471,17.31,%,Crude Prevalence,12060,8121215.999970371,7040447.999866579,10940770.0,1080768.0001037924,2147664.7879907377,1193692.8139947162,2819554.000029629,666796.1600062943,953980.369838148,1177201.2759974885,5610831.250789258,831.0689955140743,0.0,1415.1293094090202,460064.4198053114,1826272.0759907824,1073122.62,995404.9939954657,1027287.4866666667,737471.7522584,218397.99500099607,1212535.638599443,55514.392186,1863722.9194156374,46149.460020575854
2015.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",333,14.58,%,Crude Prevalence,12060,8230775.999958031,7082127.999842189,11071802.0,1148648.0001158419,2201242.0639898917,1209717.873996108,2841026.0000419687,639238.4840158193,974946.7708573069,1193468.3939926722,5693768.000050282,757.6903080000001,151289.93896506308,1291.9394379845994,450516.057025995,1769852.9399925657,1085752.3733333333,1008355.5759949329,1039477.92,702435.236347,216039.29022027832,1224253.704017604,53354.793844,1788066.165573917,45834.278807354094
2016.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",341,13.31,%,Crude Prevalence,12060,8395064.00007521,7179891.999904027,11254584.0,1215172.000171182,2279592.360013565,1241024.9980101876,2859519.99992479,650734.3259871894,998298.9452781276,1385206.066014647,5797700.000058025,745.326348,140453.1979486146,1236.7851175173485,439225.659113066,1842648.5460130519,1358085.4533333334,1288002.6740094554,1330853.2333333334,708257.848914,212889.1741917386,1240320.3439113428,33561.413561853915,1843935.6048073103,46488.85884284533
2017.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",454,15.49,%,Crude Prevalence,12060,8562121.999933155,7284685.99989683,11448004.0,1277436.0000363246,2415256.8019829486,1364860.676001868,2885882.000066845,597392.5420166539,1012067.2879735196,1453968.538734344,5905518.000026876,729.798292,131016.530119886,1165.9254163391793,437914.6498823788,1801098.3319881107,1367720.7554834704,1346883.6660927334,1364188.6669831213,728620.33486,214575.2634857249,1256862.4302434574,53065.928018000006,1574000.8688134374,45881.93216363547
2018.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",701,15.62,%,Crude Prevalence,12060,8702563.999942312,7361923.999901984,11605352.0,1340640.0000403281,2489543.675984171,1367520.3965541273,2902788.000057688,561573.1820132241,1020696.3344368269,1438144.492502049,5993069.999999123,765.6714401070707,123882.82497947832,1204.346522851039,429227.08285017044,1917417.1039893373,1355122.0766527082,1362151.0223474754,1360415.4747717103,759906.8474332755,216926.09060658634,1274176.3852613796,39326.207028,1386135.9716624806,46444.74089160489
2019.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",470,14.76,%,Crude Prevalence,12060,8883448.000039594,7481478.000114369,11798020.0,1401969.999925225,2557412.5960081015,1395929.569621006,2914571.9999604058,506550.63598334364,1012667.1770296966,1468115.9870346582,6093213.999925001,796.750186,119329.23248681001,1263.6235023086576,424985.483269274,1967997.1380072315,1377566.4068255571,1390116.0006404107,1382838.3675616083,787242.5804407907,224088.54781207404,1296731.9528680858,68450.805722,1306733.2124628928,47327.04789765648
2020.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",560,16.24,%,Crude Prevalence,12060,9020462.000062715,7556157.999979269,11927812.0,1464304.0000834465,2683723.4180151266,1373353.9095529437,2907349.9999372847,487329.9299824297,1003312.0113520941,1511545.192172809,6162840.000071278,820.9887796667485,111856.86655250136,1314.5726971485876,413867.8956069108,2265031.746015587,1412032.5867881863,1446957.4682063707,1278070.4901087964,792341.2014542139,230743.51740532418,1316631.2918235827,68957.183904,1361570.4934822845,47747.817633231585
2021.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",489,15.07,%,Crude Prevalence,12060,9164019.999892911,7635610.000022048,12069794.0,1528409.9998708637,2771368.761967975,1424989.3044276554,2905774.0001070886,455021.19001273427,810816.4556800688,1629566.7106087792,6239954.000055437,865.2586071775636,107003.65683656231,1349.0326292512702,419525.0736964204,2187092.227974851,1608638.0646867552,1539263.3402007646,1474899.771507197,795204.4205630728,230268.18293889373,1339547.3921334192,67081.71670599999,1399781.0005479155,48246.58644428356
2022.0,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",651,17.93,%,Crude Prevalence,12060,9304091.999946393,7706911.999873439,12205374.0,1597180.000072955,3002002.195982422,1483138.435991552,2901282.000053607,456112.7500142199,815742.7102911929,1663082.5005551744,6314698.000186743,947.1976113727113,96636.5514789526,1422.4807070395684,410561.2743599372,2570901.899984213,1920284.451786222,1728136.723988582,1623357.0011772774,839111.4877574198,231283.1027840735,1363107.4042581115,66409.947912,1396160.4777397106,48710.41006302389
2011.0,"Atlantic City-Hammonton, NJ Metropolitan Statistical Area",154,16.17,%,Crude Prevalence,12100,286140.723,226162.448,367803.0,59978.274999999994,74505.752072,64045.90244599999,81662.277,13405.399184000002,29780.128971,53380.958075999995,189531.197,0.0,18705.40322580645,61.181236,30772.975,70291.378846,44136.36,49646.244004,48079.48999999999,31185.293864,6179.33074416033,54517.649,1336.7692650000001,42127.24432,1784.255373
2012.0,"Atlantic City-Hammonton, NJ Metropolitan Statistical Area",160,16.35,%,Crude Prevalence,12100,286140.723,226162.448,367803.0,59978.274999999994,78515.030554,61809.704528,81662.277,15632.345794,29908.062795050628,52261.204936999995,189531.197,15.5011696,18705.40322580645,57.27253600274971,33040.631326499,71460.751491,43175.45,50974.40024699999,49570.6,30024.039518200003,6179.33074416033,54517.649,1400.076859,40702.33544,1762.8331423467157
2011.0,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",206,15.61,%,Crude Prevalence,12260,408315.476,339534.868,547067.0,68780.608,128218.40115800001,87457.343764,138751.524,36516.085505999996,56919.310892,56390.564574,283770.603,27.125491,,109.69128900000001,11793.207,106603.219144,62701.29333333333,68049.115087,66494.38666666666,52819.312601,7277.558466309588,164640.612,3111.371576,68229.85872999999,749.4966320000001
2012.0,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",202,19.09,%,Crude Prevalence,12260,408315.476,339534.868,547067.0,68780.608,128477.65790600001,83405.360912,138751.524,39586.479771000006,60181.115148050616,56291.224036,283770.603,30.82184784,,107.47366669648297,13959.890864034,106427.157638,63946.71666666667,67437.009856,65882.33333333333,52449.628491200005,7277.558466309588,164640.612,2926.677489,75517.258293,2081.070042503438
2013.0,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",163,16.7,%,Crude Prevalence,12260,431222.9999957939,357968.9999973104,569720.0,73253.9999984835,135152.9409990771,85255.62599947804,138497.0000042061,39697.00299976658,59943.87858904096,61571.523999936784,292387.0000030474,43.352736316364705,24302.55752190947,101.52399804577148,6585.5146096817,111993.72999926671,59524.24333333333,65226.4899996928,66397.79333333333,51679.5720614,10959.787535593858,157037.8750972121,3917.618292,81569.17499986361,2323.583844518072
2014.0,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",168,20.13,%,Crude Prevalence,12260,437499.0000036633,360671.000008425,575898.0,76827.9999952383,137704.4530011877,88216.5980009447,138398.9999963367,42909.921997530546,60482.63128275542,61733.70200091568,295416.5324535051,43.66602446816866,0.0,102.38516253152791,7035.6963446471,115806.98600110623,60754.89,68494.8380007017,65115.816666666666,52145.924342,10500.968926107185,157870.4958873088,3334.191267,81860.62031433804,2199.0637186202493
2015.0,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",150,19.39,%,Crude Prevalence,12260,441641.0000049104,361872.0000039761,580270.0,79769.0000009343,137391.70800154662,88965.29900131152,138628.9999950896,41910.933998049026,60591.96204452989,62377.118001144874,297250.9999935166,49.900446,7440.9397817993195,101.95858151763055,7297.4068222483,115968.69700132438,61205.049999999996,69041.11800071898,65527.61333333333,50974.9703328,10709.042814109927,158804.2232452005,2886.722131,82923.26238006857,2036.6693774571536
2016.0,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",147,14.6,%,Crude Prevalence,12260,445365.0000113915,362407.9999909788,583632.0,82957.0000204127,144853.50100376306,81114.27800206392,138266.9999886085,39729.79999660132,59690.40839762958,65532.784001677945,298945.00000721304,49.690282,7033.279056990985,96.61956167094655,6630.662960661701,116717.48700299807,78539.23999999999,81424.62900216189,77858.89333333333,50640.437470000004,10144.465925741686,159259.9032007495,2680.103090661882,78591.90002248347,2036.5858877720507
2017.0,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",180,21.97,%,Crude Prevalence,12260,451055.9999839281,364708.9999802437,590146.0,86347.0000036844,145821.06099473865,80511.39574212077,139090.0000160719,38293.86600487261,58438.45591289658,71301.28179675683,302212.9999922188,50.072554999999994,6348.243005674542,86.96904574015593,7037.4311950575,108678.13399604714,77487.45875932473,80305.04395948943,78348.30200099261,51739.797763999995,10359.788080704087,160628.3404284519,3262.254934,70749.02946938558,1746.534825265716
2018.0,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",157,17.77,%,Crude Prevalence,12260,455244.9999916062,365887.99999170273,594919.0,89356.99999990349,152525.09799702477,83017.35799228046,139674.0000083938,37543.51900370331,58195.696308712075,74148.3168731694,305306.0000131622,51.109909701331645,5985.189316312454,87.73134432308767,7964.7591717834,113828.74299761854,77093.61592852548,82329.90130207273,79421.78347913231,51787.28987134988,10485.857100111662,161736.4239714033,3197.068501,59391.47519929704,1753.2638079428466
2019.0,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",124,20.95,%,Crude Prevalence,12260,459914.9999925668,367321.9999835654,600151.0,92593.00000900141,146125.68699741818,83795.24811221146,140236.0000074332,33443.829003329854,57046.90400930531,74948.0262209941,307969.0000023333,50.839406,5558.237088206714,92.24242855687058,7565.6178023479,117005.28999771763,77698.1214956489,83047.64041876161,80029.66543416391,54888.68273676713,10567.88816234634,162865.30696068628,3571.6591319999998,56173.3346521817,1937.390393942237
2020.0,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",131,18.73,%,Crude Prevalence,12260,464461.00000253366,368151.9999972934,604167.0,96309.0000052403,159413.9340007036,77770.63486335002,139705.9999974663,33182.49899939214,56186.74301458247,74685.46970134812,310299.9999975175,52.535773994165496,5206.523541117738,91.9449443651007,7610.5249225275,132369.76800082368,82461.30472021177,84338.18297584199,74764.50454332215,56241.6497266537,10778.804873978863,163978.9169000099,4092.405081,60498.89511618069,1943.210069792111
2021.0,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",217,20.67,%,Crude Prevalence,12260,469687.9999964382,369761.99998422596,608980.0,99926.0000122123,167973.51999867317,91606.32423543037,139292.0000035618,30839.98000067988,47530.57553583529,81109.8391380167,312664.0000072501,54.203596034496265,4971.40246505747,91.27612745917962,7634.529465514301,134512.84499893786,91143.5179641261,95786.27715414725,87420.61399808494,56259.474979857114,11040.227765743313,165000.2006805898,4548.257741,60627.32608102106,1954.9036654109282
2022.0,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",235,20.92,%,Crude Prevalence,12260,474764.9999965726,370765.9999939535,614312.0,103999.0000026191,172156.94599852082,91822.63899923244,139547.00000342738,32391.68300104323,48265.03824586644,90798.13684584417,316023.9999962968,59.65510997589543,4665.755511869863,96.44293164050553,6435.6986104245,144682.06299889908,104048.62111811116,101337.9479990881,91783.77431290052,59918.828729988236,10894.910617767284,166417.3162218396,4717.5236700000005,61732.330941522305,1965.8109234491228
2011.0,"Augusta-Waterville, ME Micropolitan Statistical Area",272,26.01,%,Crude Prevalence,12300,96024.37,77255.42,121090.0,18768.95,27655.01856,19588.97148,25065.63,3835.04139,8772.970499999998,15555.947940000002,62119.17,0.0,1560.438144329897,19.3744,1210.9,22085.605100000004,14934.433333333334,14499.679870000002,14934.433333333334,8222.97972,1070.8156787436235,74228.17,311.32239000000004,7802.79742,148.9407
2012.0,"Augusta-Waterville, ME Micropolitan Statistical Area",196,23.37,%,Crude Prevalence,12300,96024.37,77255.42,121090.0,18768.95,28807.311,18916.80089,25065.63,4236.091469999999,8842.437013504112,15459.923570000004,62119.17,0.0,1560.438144329897,19.5486358415642,1491.991133254,21989.58073,15338.066666666664,14019.55802,14934.433333333334,7869.203176,1070.8156787436235,74228.17,235.27787,10893.01422,146.298823817036
