Year,Locationabbr,Locationdesc,Response,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,LocationID,QuestionID,RESPONSEID,GeoLocation,cbsacode,metropolitandivisioncode,csacode,cbsatitle,metropolitanmicropolitanstatis,depression_twitter19,CENSUS2019POP,depression_twitter10,sample_size_twitter10,CENSUS2010POP
2011,26900.0,"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",Yes,405.0,20.67,18.22,23.12,50.0,%,Crude Prevalence,,,26900.0,ADDEPEV2,RESP046,"(39.699047, -86.2607787)",26900,26900.0,294.0,"Indianapolis-Carmel-Greenwood, IN",Metropolitan Statistical Area,,,0.0769230769230769,39.0,1865850.0
2011,27140.0,"Jackson, MS Metropolitan Statistical Area",Yes,178.0,18.45,15.2,21.7,50.0,%,Crude Prevalence,,,27140.0,ADDEPEV2,RESP046,"(32.1895144, -90.187915)",27140,27140.0,298.0,"Jackson, MS",Metropolitan Statistical Area,,,0.064516129032258,31.0,614584.0
2011,27260.0,"Jacksonville, FL Metropolitan Statistical Area",Yes,183.0,18.64,14.54,22.74,49.0,%,Crude Prevalence,,,27260.0,ADDEPEV2,RESP046,"(30.2370003, -81.7552674)",27260,27260.0,300.0,"Jacksonville, FL",Metropolitan Statistical Area,,,0.15,20.0,1345596.0
2011,27980.0,"Kahului-Wailuku-Lahaina, HI Metropolitan Statistical Area",Yes,193.0,9.88,7.68,12.08,50.0,%,Crude Prevalence,,,27980.0,ADDEPEV2,RESP046,"(27.077, -104.232)",27980,27980.0,,"Kahului-Wailuku, HI",Metropolitan Statistical Area,,,,,
2011,28060.0,"Kalispell, MT Micropolitan Statistical Area",Yes,133.0,19.08,15.08,23.08,50.0,%,Crude Prevalence,,,28060.0,ADDEPEV2,RESP046,"(48.3146895, -114.0543053)",28060,28060.0,,"Kalispell, MT",Micropolitan Statistical Area,,,,,
2011,28140.0,"Kansas City, MO-KS Metropolitan Statistical Area",Yes,1055.0,16.76,14.98,18.54,50.0,%,Crude Prevalence,,,28140.0,ADDEPEV2,RESP046,"(38.9086579, -94.5086692)",28140,28140.0,312.0,"Kansas City, MO-KS",Metropolitan Statistical Area,,,0.1052631578947368,19.0,2009342.0
2011,28180.0,"Kapaa, HI Micropolitan Statistical Area",Yes,82.0,12.15,8.05,16.25,50.0,%,Crude Prevalence,,,28180.0,ADDEPEV2,RESP046,"(28.514, -107.221)",28180,28180.0,,"Kapaa, HI",Micropolitan Statistical Area,,,,,
2011,28260.0,"Kearney, NE Micropolitan Statistical Area",Yes,83.0,14.96,11.31,18.61,49.0,%,Crude Prevalence,,,28260.0,ADDEPEV2,RESP046,"(40.7391376, -99.0315474)",28260,28260.0,,"Kearney, NE",Micropolitan Statistical Area,,,,,
2011,28300.0,"Keene, NH Micropolitan Statistical Area",Yes,103.0,20.95,15.95,25.95,49.0,%,Crude Prevalence,,,28300.0,ADDEPEV2,RESP046,"(42.9254466, -72.2482159)",28300,28300.0,313.0,"Keene, NH",Micropolitan Statistical Area,,,,,
2011,28700.0,"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",Yes,153.0,28.53,20.4,36.66,50.0,%,Crude Prevalence,,,28700.0,ADDEPEV2,RESP046,"(36.6041558, -82.4401118)",28700,28700.0,304.0,"Kingsport-Bristol, TN-VA",Metropolitan Statistical Area,,,,,
2011,,,,,,,,,,,,,,,,,28880,,,,,,,0.2727272727272727,22.0,670301.0
2011,28940.0,"Knoxville, TN Metropolitan Statistical Area",Yes,116.0,19.08,12.2,25.96,50.0,%,Crude Prevalence,,,28940.0,ADDEPEV2,RESP046,"(35.9294445, -84.0154928)",28940,28940.0,315.0,"Knoxville, TN",Metropolitan Statistical Area,,,0.0714285714285714,14.0,837571.0
2011,29180.0,"Lafayette, LA Metropolitan Statistical Area",Yes,93.0,16.29,11.78,20.8,49.0,%,Crude Prevalence,,,29180.0,ADDEPEV2,RESP046,"(30.1524861, -91.7279009)",29180,29180.0,318.0,"Lafayette, LA",Metropolitan Statistical Area,,,,,
2011,29340.0,"Lake Charles, LA Metropolitan Statistical Area",Yes,113.0,17.98,13.24,22.72,50.0,%,Crude Prevalence,,,29340.0,ADDEPEV2,RESP046,"(29.9787494, -93.2532369)",29340,29340.0,324.0,"Lake Charles, LA",Metropolitan Statistical Area,,,,,
2011,,,,,,,,,,,,,,,,,29620,,,,,,,0.2,25.0,464036.0
2011,29740.0,"Las Cruces, NM Metropolitan Statistical Area",Yes,173.0,18.79,15.44,22.14,50.0,%,Crude Prevalence,,,29740.0,ADDEPEV2,RESP046,"(32.3509067, -106.8321722)",29740,29740.0,238.0,"Las Cruces, NM",Metropolitan Statistical Area,,,,,
2011,29820.0,"Las Vegas-Henderson-Paradise, NV Metropolitan Statistical Area",Yes,380.0,14.52,12.54,16.5,50.0,%,Crude Prevalence,,,29820.0,ADDEPEV2,RESP046,"(36.2142307, -115.013807)",29820,29820.0,332.0,"Las Vegas-Henderson-North Las Vegas, NV",Metropolitan Statistical Area,,,0.0784313725490196,51.0,1951269.0
2011,29940.0,"Lawrence, KS Metropolitan Statistical Area",Yes,138.0,16.64,13.27,20.01,49.0,%,Crude Prevalence,,,29940.0,ADDEPEV2,RESP046,"(38.8965657, -95.2905218)",29940,29940.0,312.0,"Lawrence, KS",Metropolitan Statistical Area,,,,,
2011,30300.0,"Lewiston, ID-WA Metropolitan Statistical Area",Yes,109.0,27.77,19.32,36.22,50.0,%,Crude Prevalence,,,30300.0,ADDEPEV2,RESP046,"(46.2516896, -116.925003)",30300,30300.0,,"Lewiston, ID-WA",Metropolitan Statistical Area,,,,,
2011,30340.0,"Lewiston-Auburn, ME Metropolitan Statistical Area",Yes,203.0,25.64,21.64,29.64,50.0,%,Crude Prevalence,,,30340.0,ADDEPEV2,RESP046,"(44.1676721, -70.2074343)",30340,30340.0,438.0,"Lewiston-Auburn, ME",Metropolitan Statistical Area,,,,,
2011,30460.0,"Lexington-Fayette, KY Metropolitan Statistical Area",Yes,91.0,16.57,12.79,20.35,50.0,%,Crude Prevalence,,,30460.0,ADDEPEV2,RESP046,"(38.0913584, -84.43528)",30460,30460.0,336.0,"Lexington-Fayette, KY",Metropolitan Statistical Area,,,,,
2011,30700.0,"Lincoln, NE Metropolitan Statistical Area",Yes,560.0,17.87,16.22,19.52,50.0,%,Crude Prevalence,,,30700.0,ADDEPEV2,RESP046,"(40.8175087, -96.8687277)",30700,30700.0,339.0,"Lincoln, NE",Metropolitan Statistical Area,,,,,
2011,30780.0,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",Yes,218.0,23.52,19.44,27.6,50.0,%,Crude Prevalence,,,30780.0,ADDEPEV2,RESP046,"(34.7558125, -92.4007259)",30780,30780.0,340.0,"Little Rock-North Little Rock-Conway, AR",Metropolitan Statistical Area,,,0.1875,16.0,699757.0
2011,30860.0,"Logan, UT-ID Metropolitan Statistical Area",Yes,96.0,15.56,11.6,19.52,49.0,%,Crude Prevalence,,,30860.0,ADDEPEV2,RESP046,"(41.8839656, -111.7870808)",30860,30860.0,,"Logan, UT-ID",Metropolitan Statistical Area,,,,,
2011,31084.0,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",Yes,358.0,11.35,9.74,12.96,50.0,%,Crude Prevalence,,,31084.0,ADDEPEV2,RESP046,"(34.1963934, -118.2618494)",31080,31084.0,348.0,"Los Angeles-Long Beach-Anaheim, CA",Metropolitan Statistical Area,,,0.0927152317880794,453.0,12828837.0
2011,31140.0,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",Yes,497.0,17.94,15.47,20.41,50.0,%,Crude Prevalence,,,31140.0,ADDEPEV2,RESP046,"(38.2395909, -85.6874952)",31140,31140.0,350.0,"Louisville/Jefferson County, KY-IN",Metropolitan Statistical Area,,,0.3,10.0,1274757.0
2011,31180.0,"Lubbock, TX Metropolitan Statistical Area",Yes,151.0,16.33,11.18,21.48,50.0,%,Crude Prevalence,,,31180.0,ADDEPEV2,RESP046,"(33.6130861, -101.5481238)",31180,31180.0,352.0,"Lubbock, TX",Metropolitan Statistical Area,,,,,
2011,31700.0,"Manchester-Nashua, NH Metropolitan Statistical Area",Yes,302.0,19.84,17.14,22.54,50.0,%,Crude Prevalence,,,31700.0,ADDEPEV2,RESP046,"(42.9116341, -71.7231004)",31700,31700.0,148.0,"Manchester-Nashua, NH",Metropolitan Statistical Area,,,,,
2011,31740.0,"Manhattan, KS Metropolitan Statistical Area",Yes,112.0,14.34,10.97,17.71,49.0,%,Crude Prevalence,,,31740.0,ADDEPEV2,RESP046,"(39.2684172, -96.5622342)",31740,31740.0,,"Manhattan, KS",Metropolitan Statistical Area,,,,,
2011,32820.0,"Memphis, TN-MS-AR Metropolitan Statistical Area",Yes,203.0,15.16,10.61,19.71,50.0,%,Crude Prevalence,,,32820.0,ADDEPEV2,RESP046,"(35.0244129, -89.8719654)",32820,32820.0,368.0,"Memphis, TN-MS-AR",Metropolitan Statistical Area,,,0.1818181818181818,55.0,1324829.0
2011,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL Metropolitan Statistical Area",Yes,196.0,14.03,11.68,16.38,50.0,%,Crude Prevalence,,,33100.0,ADDEPEV2,RESP046,"(26.1018233, -80.4787524)",33100,22744.0,370.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,,,0.1074074074074074,270.0,5564635.0
2011,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL Metropolitan Statistical Area",Yes,196.0,14.03,11.68,16.38,50.0,%,Crude Prevalence,,,33100.0,ADDEPEV2,RESP046,"(26.1018233, -80.4787524)",33100,33124.0,370.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,,,0.1074074074074074,270.0,5564635.0
2011,33100.0,"Miami-Fort Lauderdale-West Palm Beach, FL Metropolitan Statistical Area",Yes,196.0,14.03,11.68,16.38,50.0,%,Crude Prevalence,,,33100.0,ADDEPEV2,RESP046,"(26.1018233, -80.4787524)",33100,48424.0,370.0,"Miami-Fort Lauderdale-West Palm Beach, FL",Metropolitan Statistical Area,,,0.1074074074074074,270.0,5564635.0
2011,33260.0,"Midland, TX Metropolitan Statistical Area",Yes,100.0,15.47,8.71,22.23,50.0,%,Crude Prevalence,,,33260.0,ADDEPEV2,RESP046,"(31.8708904, -102.0243177)",33260,33260.0,372.0,"Midland, TX",Metropolitan Statistical Area,,,,,
2011,33340.0,"Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",Yes,245.0,13.76,10.72,16.8,50.0,%,Crude Prevalence,,,33340.0,ADDEPEV2,RESP046,"(43.0176465, -87.4815691)",33340,33340.0,376.0,"Milwaukee-Waukesha, WI",Metropolitan Statistical Area,,,0.04,25.0,1555908.0
2011,33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Yes,1613.0,15.03,13.93,16.13,50.0,%,Crude Prevalence,,,33460.0,ADDEPEV2,RESP046,"(45.0661679, -93.2006967)",33460,33460.0,378.0,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,,,0.075,40.0,3333633.0
2011,33500.0,"Minot, ND Micropolitan Statistical Area",Yes,79.0,14.83,11.24,18.42,49.0,%,Crude Prevalence,,,33500.0,ADDEPEV2,RESP046,"(48.3202346, -101.1979994)",33500,33500.0,,"Minot, ND",Metropolitan Statistical Area,,,,,
2011,33540.0,"Missoula, MT Metropolitan Statistical Area",Yes,162.0,18.77,15.12,22.42,49.0,%,Crude Prevalence,,,33540.0,ADDEPEV2,RESP046,"(47.0272561, -113.8926675)",33540,33540.0,,"Missoula, MT",Metropolitan Statistical Area,,,,,
2011,33660.0,"Mobile, AL Metropolitan Statistical Area",Yes,117.0,20.21,15.41,25.01,50.0,%,Crude Prevalence,,,33660.0,ADDEPEV2,RESP046,"(30.6845669, -88.1965631)",33660,33660.0,380.0,"Mobile, AL",Metropolitan Statistical Area,,,,,
2011,33740.0,"Monroe, LA Metropolitan Statistical Area",Yes,85.0,18.19,13.23,23.15,50.0,%,Crude Prevalence,,,33740.0,ADDEPEV2,RESP046,"(32.6904713, -92.2627866)",33740,33740.0,384.0,"Monroe, LA",Metropolitan Statistical Area,,,,,
2011,33860.0,"Montgomery, AL Metropolitan Statistical Area",Yes,90.0,17.02,12.83,21.21,50.0,%,Crude Prevalence,,,33860.0,ADDEPEV2,RESP046,"(32.3655882, -86.4045134)",33860,33860.0,388.0,"Montgomery, AL",Metropolitan Statistical Area,,,0.1818181818181818,11.0,374536.0
2011,34820.0,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area",Yes,147.0,20.13,16.15,24.11,49.0,%,Crude Prevalence,,,34820.0,ADDEPEV2,RESP046,"(33.9092627, -78.9766723)",34820,34820.0,396.0,"Myrtle Beach-Conway-North Myrtle Beach, SC",Metropolitan Statistical Area,,,,,
2011,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",Yes,145.0,19.63,14.18,25.08,50.0,%,Crude Prevalence,,,34980.0,ADDEPEV2,RESP046,"(36.1281307, -86.681001)",34980,34980.0,400.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Statistical Area,,,0.0657894736842105,76.0,1670890.0
2011,35300.0,"New Haven-Milford, CT Metropolitan Statistical Area",Yes,276.0,15.17,12.82,17.52,50.0,%,Crude Prevalence,,,35300.0,ADDEPEV2,RESP046,"(41.3497089, -72.9002026)",35300,35300.0,405.0,"New Haven, CT",Metropolitan Statistical Area,,,,,
2011,35380.0,"New Orleans-Metairie, LA Metropolitan Statistical Area",Yes,418.0,19.87,17.15,22.59,50.0,%,Crude Prevalence,,,35380.0,ADDEPEV2,RESP046,"(30.0686307, -89.9390018)",35380,35380.0,406.0,"New Orleans-Metairie, LA",Metropolitan Statistical Area,,,0.238095238095238,42.0,956126.0
2011,35004.0,"Nassau County-Suffolk County, NY Metropolitan Division",Yes,118.0,15.62,11.86,19.38,50.0,%,Crude Prevalence,,,35004.0,ADDEPEV2,RESP046,"(40.9057116, -72.8348288)",35620,35004.0,408.0,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,,,0.1175595238095238,2688.0,18839740.0
2011,35084.0,"Newark, NJ-PA Metropolitan Division",Yes,476.0,10.65,9.2,12.1,50.0,%,Crude Prevalence,,,35084.0,ADDEPEV2,RESP046,"(40.9761049, -74.7440713)",35620,35084.0,408.0,"New York-Newark-Jersey City, NY-NJ",Metropolitan Statistical Area,,,0.1175595238095238,2688.0,18839740.0
2011,35740.0,"Norfolk, NE Micropolitan Statistical Area",Yes,124.0,15.49,12.41,18.57,49.0,%,Crude Prevalence,,,35740.0,ADDEPEV2,RESP046,"(42.0431228, -97.487943)",35740,35740.0,,"Norfolk, NE",Micropolitan Statistical Area,,,,,
2011,35820.0,"North Platte, NE Micropolitan Statistical Area",Yes,130.0,22.64,18.5,26.78,50.0,%,Crude Prevalence,,,35820.0,ADDEPEV2,RESP046,"(41.2306402, -100.7833111)",35820,35820.0,,"North Platte, NE",Micropolitan Statistical Area,,,,,
2011,36260.0,"Ogden-Clearfield, UT Metropolitan Statistical Area",Yes,502.0,23.17,20.97,25.37,50.0,%,Crude Prevalence,,,36260.0,ADDEPEV2,RESP046,"(41.1239934, -111.8690195)",36260,36260.0,482.0,"Ogden, UT",Metropolitan Statistical Area,,,,,
2011,36420.0,"Oklahoma City, OK Metropolitan Statistical Area",Yes,622.0,19.6,17.66,21.54,50.0,%,Crude Prevalence,,,36420.0,ADDEPEV2,RESP046,"(35.4295371, -97.5063422)",36420,36420.0,416.0,"Oklahoma City, OK",Metropolitan Statistical Area,,,0.0625,16.0,1252987.0
2011,36500.0,"Olympia-Tumwater, WA Metropolitan Statistical Area",Yes,100.0,22.48,16.62,28.34,49.0,%,Crude Prevalence,,,36500.0,ADDEPEV2,RESP046,"(46.9325923, -122.8294259)",36500,36500.0,500.0,"Olympia-Lacey-Tumwater, WA",Metropolitan Statistical Area,,,,,
2011,36540.0,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Yes,1202.0,16.91,15.64,18.18,50.0,%,Crude Prevalence,,,36540.0,ADDEPEV2,RESP046,"(41.2904514, -95.9999621)",36540,36540.0,420.0,"Omaha, NE-IA",Metropolitan Statistical Area,,,,,
2011,36700.0,"Orangeburg, SC Micropolitan Statistical Area",Yes,78.0,12.35,8.82,15.88,49.0,%,Crude Prevalence,,,36700.0,ADDEPEV2,RESP046,"(33.4361285, -80.80291)",36700,36700.0,192.0,"Orangeburg, SC",Micropolitan Statistical Area,,,,,
2011,36740.0,"Orlando-Kissimmee-Sanford, FL Metropolitan Statistical Area",Yes,189.0,17.36,14.2,20.52,49.0,%,Crude Prevalence,,,36740.0,ADDEPEV2,RESP046,"(28.4343441, -81.3558288)",36740,36740.0,422.0,"Orlando-Kissimmee-Sanford, FL",Metropolitan Statistical Area,,,0.075,80.0,2134411.0
2011,15804.0,"Camden, NJ Metropolitan Division",Yes,253.0,12.52,10.34,14.7,50.0,%,Crude Prevalence,,,15804.0,ADDEPEV2,RESP046,"(39.8098807, -74.8232086)",37980,15804.0,428.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,,,0.1099476439790576,191.0,5965343.0
2011,48864.0,"Wilmington, DE-MD-NJ Metropolitan Division",Yes,372.0,14.37,12.51,16.23,50.0,%,Crude Prevalence,,,48864.0,ADDEPEV2,RESP046,"(39.5724155, -75.6592128)",37980,48864.0,428.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,,,0.1099476439790576,191.0,5965343.0
2011,37964.0,"Philadelphia, PA Metropolitan Division",Yes,509.0,18.94,16.76,21.12,50.0,%,Crude Prevalence,,,37964.0,ADDEPEV2,RESP046,"(40.1272286, -75.411253)",37980,37964.0,428.0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,,,0.1099476439790576,191.0,5965343.0
2011,38060.0,"Phoenix-Mesa-Scottsdale, AZ Metropolitan Statistical Area",Yes,379.0,16.97,14.76,19.18,50.0,%,Crude Prevalence,,,38060.0,ADDEPEV2,RESP046,"(33.1857602, -112.0678514)",38060,38060.0,429.0,"Phoenix-Mesa-Chandler, AZ",Metropolitan Statistical Area,,,0.1168831168831168,77.0,4192887.0
2011,38180.0,"Pierre, SD Micropolitan Statistical Area",Yes,72.0,17.07,11.39,22.75,50.0,%,Crude Prevalence,,,38180.0,ADDEPEV2,RESP046,"(44.4048895, -100.4848079)",38180,38180.0,,"Pierre, SD",Micropolitan Statistical Area,,,,,
2011,38300.0,"Pittsburgh, PA Metropolitan Statistical Area",Yes,480.0,19.15,17.09,21.21,50.0,%,Crude Prevalence,,,38300.0,ADDEPEV2,RESP046,"(40.4343404, -79.8280504)",38300,38300.0,430.0,"Pittsburgh, PA",Metropolitan Statistical Area,,,0.1363636363636363,44.0,2447393.0
2011,38860.0,"Portland-South Portland, ME Metropolitan Statistical Area",Yes,981.0,22.96,21.27,24.65,50.0,%,Crude Prevalence,,,38860.0,ADDEPEV2,RESP046,"(43.6514083, -70.418375)",38860,38860.0,438.0,"Portland-South Portland, ME",Metropolitan Statistical Area,,,,,
2011,38900.0,"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",Yes,812.0,22.76,20.8,24.72,50.0,%,Crude Prevalence,,,38900.0,ADDEPEV2,RESP046,"(45.6006149, -122.4843312)",38900,38900.0,440.0,"Portland-Vancouver-Hillsboro, OR-WA",Metropolitan Statistical Area,,,0.0714285714285714,14.0,2226009.0
2011,39300.0,"Providence-Warwick, RI-MA Metropolitan Statistical Area",Yes,1991.0,21.01,19.62,22.4,50.0,%,Crude Prevalence,,,39300.0,ADDEPEV2,RESP046,"(41.7041016, -71.2859559)",39300,39300.0,148.0,"Providence-Warwick, RI-MA",Metropolitan Statistical Area,,,0.024390243902439,41.0,1600852.0
2011,39340.0,"Provo-Orem, UT Metropolitan Statistical Area",Yes,366.0,22.06,19.2,24.92,50.0,%,Crude Prevalence,,,39340.0,ADDEPEV2,RESP046,"(39.8720611, -112.3590475)",39340,39340.0,482.0,"Provo-Orem-Lehi, UT",Metropolitan Statistical Area,,,,,
2011,39580.0,"Raleigh, NC Metropolitan Statistical Area",Yes,138.0,16.47,13.08,19.86,50.0,%,Crude Prevalence,,,39580.0,ADDEPEV2,RESP046,"(35.7567393, -78.4604386)",39580,39580.0,450.0,"Raleigh-Cary, NC",Metropolitan Statistical Area,,,0.0612244897959183,49.0,1130490.0
2011,39660.0,"Rapid City, SD Metropolitan Statistical Area",Yes,211.0,18.77,14.67,22.87,50.0,%,Crude Prevalence,,,39660.0,ADDEPEV2,RESP046,"(44.315478, -102.7683731)",39660,39660.0,452.0,"Rapid City, SD",Metropolitan Statistical Area,,,,,
2011,39900.0,"Reno, NV Metropolitan Statistical Area",Yes,306.0,18.27,15.25,21.29,50.0,%,Crude Prevalence,,,39900.0,ADDEPEV2,RESP046,"(40.5011002, -119.7315178)",39900,39900.0,456.0,"Reno, NV",Metropolitan Statistical Area,,,,,
2011,40060.0,"Richmond, VA Metropolitan Statistical Area",Yes,133.0,12.34,9.15,15.53,49.0,%,Crude Prevalence,,,40060.0,ADDEPEV2,RESP046,"(37.5227248, -77.5210138)",40060,40060.0,,"Richmond, VA",Metropolitan Statistical Area,,,0.1376811594202898,138.0,1186501.0
2011,40140.0,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",Yes,269.0,11.82,9.92,13.72,50.0,%,Crude Prevalence,,,40140.0,ADDEPEV2,RESP046,"(34.5375294, -116.1309093)",40140,40140.0,348.0,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,,,0.1185185185185185,135.0,4224851.0
2011,40180.0,"Riverton, WY Micropolitan Statistical Area",Yes,90.0,20.91,15.05,26.77,50.0,%,Crude Prevalence,,,40180.0,ADDEPEV2,RESP046,"(43.0552968, -108.6055196)",40180,40180.0,,"Riverton, WY",Micropolitan Statistical Area,,,,,
2011,40860.0,"Rutland, VT Micropolitan Statistical Area",Yes,153.0,21.61,17.44,25.78,49.0,%,Crude Prevalence,,,40860.0,ADDEPEV2,RESP046,"(43.5808351, -73.0381951)",40860,40860.0,,"Rutland, VT",Micropolitan Statistical Area,,,,,
2011,40900.0,"Sacramento--Roseville--Arden-Arcade, CA Metropolitan Statistical Area",Yes,172.0,13.97,11.27,16.67,50.0,%,Crude Prevalence,,,40900.0,ADDEPEV2,RESP046,"(38.7896728, -121.0057373)",40900,40900.0,472.0,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,,,0.0862068965517241,58.0,2149127.0
2011,41180.0,"St. Louis, MO-IL Metropolitan Statistical Area",Yes,523.0,18.68,16.47,20.89,50.0,%,Crude Prevalence,,,41180.0,ADDEPEV2,RESP046,"(38.6694602, -90.395932)",41180,41180.0,476.0,"St. Louis, MO-IL",Metropolitan Statistical Area,,,0.0769230769230769,52.0,2787701.0
2011,41420.0,"Salem, OR Metropolitan Statistical Area",Yes,153.0,24.01,19.48,28.54,49.0,%,Crude Prevalence,,,41420.0,ADDEPEV2,RESP046,"(44.9033791, -122.9017427)",41420,41420.0,440.0,"Salem, OR",Metropolitan Statistical Area,,,,,
2011,,,,,,,,,,,,,,,,,41540,,,,,,,0.25,12.0,125203.0
2011,41620.0,"Salt Lake City, UT Metropolitan Statistical Area",Yes,1183.0,22.69,21.16,24.22,50.0,%,Crude Prevalence,,,41620.0,ADDEPEV2,RESP046,"(40.553973, -112.6636578)",41620,41620.0,482.0,"Salt Lake City-Murray, UT",Metropolitan Statistical Area,,,,,
2011,41700.0,"San Antonio-New Braunfels, TX Metropolitan Statistical Area",Yes,224.0,16.74,13.58,19.9,50.0,%,Crude Prevalence,,,41700.0,ADDEPEV2,RESP046,"(29.4330549, -98.6069656)",41700,41700.0,484.0,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,,,0.1176470588235294,34.0,2142508.0
2011,41740.0,"San Diego-Carlsbad, CA Metropolitan Statistical Area",Yes,210.0,13.65,10.93,16.37,50.0,%,Crude Prevalence,,,41740.0,ADDEPEV2,RESP046,"(33.0235993, -116.7761055)",41740,41740.0,,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan Statistical Area,,,0.0689655172413793,58.0,3095313.0
2011,41860.0,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Yes,300.0,12.38,10.42,14.34,50.0,%,Crude Prevalence,,,41860.0,ADDEPEV2,RESP046,"(37.7737135, -122.2744185)",41860,36084.0,488.0,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,,,0.0769230769230769,117.0,4335391.0
2011,41860.0,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Yes,300.0,12.38,10.42,14.34,50.0,%,Crude Prevalence,,,41860.0,ADDEPEV2,RESP046,"(37.7737135, -122.2744185)",41860,42034.0,488.0,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,,,0.0769230769230769,117.0,4335391.0
2011,41860.0,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Yes,300.0,12.38,10.42,14.34,50.0,%,Crude Prevalence,,,41860.0,ADDEPEV2,RESP046,"(37.7737135, -122.2744185)",41860,41884.0,488.0,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,,,0.0769230769230769,117.0,4335391.0
2011,41940.0,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Yes,107.0,11.04,8.12,13.96,50.0,%,Crude Prevalence,,,41940.0,ADDEPEV2,RESP046,"(36.9084669, -121.3713591)",41940,41940.0,488.0,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,,,0.05,20.0,1836911.0
2011,42140.0,"Santa Fe, NM Metropolitan Statistical Area",Yes,145.0,15.92,12.78,19.06,50.0,%,Crude Prevalence,,,42140.0,ADDEPEV2,RESP046,"(35.5137249, -105.9664292)",42140,42140.0,105.0,"Santa Fe, NM",Metropolitan Statistical Area,,,,,
2011,,,,,,,,,,,,,,,,,42340,,,,,,,0.1666666666666666,18.0,347611.0
2011,42420.0,"Scottsbluff, NE Micropolitan Statistical Area",Yes,164.0,20.57,16.9,24.24,49.0,%,Crude Prevalence,,,42420.0,ADDEPEV2,RESP046,"(41.6992687, -103.7085922)",42420,42420.0,,"Scottsbluff, NE",Micropolitan Statistical Area,,,,,
