Locationabbr,Locationdesc,year,Sample_Size,Data_value,Data_value_unit,Data_value_type,countyname_combined,fips_combined,adult_population,adult_population18_65,population,total_65_and_older,total_adult_obesity,total_adult_smoking,total_below_18_years_of_age,total_children_in_poverty,total_children_in_single-parent_households,total_excessive_drinking,total_female,total_homicides,total_mental_health_providers,total_motor_vehicle_crash_deaths,total_not_proficient_in_english,total_physical_inactivity,total_poor_mental_health_days,total_poor_or_fair_health,total_poor_physical_health_days,total_premature_death,total_primary_care_physicians,total_rural,total_sexually_transmitted_infections,total_uninsured_adults,total_violent_crime
11700,"Asheville, NC Metropolitan Statistical Area",2011.0,112,21.93,%,Crude Prevalence,BUNCOMBE; HAYWOOD; HENDERSON; MADISON,37021; 37087; 37089; 37115,327291.637,251951.768,412672.0,75339.869,78674.457839,74781.34599,85380.363,17537.85959,24521.086421,37855.371720999996,213909.01799999998,19.704712,12735.61268435079,67.11593400000001,13780.1,69212.396504,48916.246666666666,55298.757125,52458.77666666667,33008.508696000004,3800.9702300964805,163955.396,914.567139,53561.153364,0.0
11700,"Asheville, NC Metropolitan Statistical Area",2012.0,115,19.76,%,Crude Prevalence,BUNCOMBE; HAYWOOD; HENDERSON; MADISON,37021; 37087; 37089; 37115,327291.637,251951.768,412672.0,75339.869,80445.399452,70933.10742500001,85380.363,21024.772444000002,24165.087627558445,38518.225223,213909.01799999998,17.2190636,12735.61268435079,64.7672167540087,16583.1970668915,71106.20841400001,48345.526666666665,54179.611970000005,51477.98666666667,31225.2176192,3800.9702300964805,163955.396,900.375405,56340.964062,1089.9044747317882
12060,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",2011.0,548,13.45,%,Crude Prevalence,BARROW; BARTOW; BUTTS; CARROLL; CHEROKEE; CLAYTON; COBB; COWETA; DAWSON; DE KALB; DOUGLAS; FAYETTE; FORSYTH; FULTON; GWINNETT; HARALSON; HEARD; HENRY; JASPER; LAMAR; MERIWETHER; NEWTON; PAULDING; PICKENS; PIKE; ROCKDALE; SPALDING; WALTON,13013; 13015; 13035; 13045; 13057; 13063; 13067; 13077; 13085; 13089; 13097; 13113; 13117; 13121; 13135; 13143; 13149; 13151; 13159; 13171; 13199; 13217; 13223; 13227; 13231; 13247; 13255; 13297,3998908.221,3528828.046,5475213.0,470080.175,1058376.022809,670732.180549,1476304.779,239340.54924599998,475856.303051,589502.965004,2770810.79,442.322324,,785.662029,407008.211,886548.6234929999,559616.2866666666,526543.179162,562145.45,382016.784368,99259.1579398853,818118.958,21053.330206,743433.957862,0.0
12060,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",2012.0,383,14.51,%,Crude Prevalence,BARROW; BARTOW; BUTTS; CARROLL; CHEROKEE; CLAYTON; COBB; COWETA; DAWSON; DE KALB; DOUGLAS; FAYETTE; FORSYTH; FULTON; GWINNETT; HARALSON; HEARD; HENRY; JASPER; LAMAR; MERIWETHER; NEWTON; PAULDING; PICKENS; PIKE; ROCKDALE; SPALDING; WALTON,13013; 13015; 13035; 13045; 13057; 13063; 13067; 13077; 13085; 13089; 13097; 13113; 13117; 13121; 13135; 13143; 13149; 13151; 13159; 13171; 13199; 13217; 13223; 13227; 13231; 13247; 13255; 13297,3998908.221,3528828.046,5475213.0,470080.175,1057433.606695,631161.127135,1476304.779,311763.349848,487738.6494680028,579715.098978,2770810.79,435.34919159,,761.1347795343688,423339.07723698317,882596.2538879999,557715.1433333333,517016.110582,561220.9533333334,374746.5144641,99259.1579398853,818118.958,20624.631566,884547.262268,27383.07687845819
12060,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",2013.0,561,15.61,%,Crude Prevalence,BARROW; BARTOW; BUTTS; CARROLL; CHEROKEE; CLAYTON; COBB; COWETA; DAWSON; DE KALB; DOUGLAS; FAYETTE; FORSYTH; FULTON; GWINNETT; HARALSON; HEARD; HENRY; JASPER; LAMAR; MERIWETHER; NEWTON; PAULDING; PICKENS; PIKE; ROCKDALE; SPALDING; WALTON,13013; 13015; 13035; 13045; 13057; 13063; 13067; 13077; 13085; 13089; 13097; 13113; 13117; 13121; 13135; 13143; 13149; 13151; 13159; 13171; 13199; 13217; 13223; 13227; 13231; 13247; 13255; 13297,3958977.9999998673,3459660.999992925,5359205.0,499317.0000069417,1048194.7040000223,594522.9550004076,1400227.000000133,322666.7250027454,465505.3261658376,579898.0440003197,2747034.9999790685,408.37736482826745,360649.34723401594,690.7602291669264,228433.0217991634,875340.5550004025,540466.78,506969.34399903566,531566.98,361703.9628495,108121.84219852542,575978.6515452825,22539.263515,929159.3630004358,24512.46104150202
12060,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",2014.0,471,17.31,%,Crude Prevalence,BARROW; BARTOW; BUTTS; CARROLL; CHEROKEE; CLAYTON; COBB; COWETA; DAWSON; DE KALB; DOUGLAS; FAYETTE; FORSYTH; FULTON; GWINNETT; HARALSON; HEARD; HENRY; JASPER; LAMAR; MERIWETHER; NEWTON; PAULDING; PICKENS; PIKE; ROCKDALE; SPALDING; WALTON,13013; 13015; 13035; 13045; 13057; 13063; 13067; 13077; 13085; 13089; 13097; 13113; 13117; 13121; 13135; 13143; 13149; 13151; 13159; 13171; 13199; 13217; 13223; 13227; 13231; 13247; 13255; 13297,4036656.999985068,3500881.9999346486,5439950.0,535775.0000504195,1067189.686995331,594811.0569972632,1403293.000014932,331924.00500315335,475350.5919083328,588600.6379987443,2790319.531348743,415.5344977570372,0.0,699.6336522773938,229595.1829892078,908064.1799953519,534010.3933333333,493536.32399767893,512215.23,366942.8774121,108540.6524965715,578087.3283892852,27754.817164,926416.4330376848,23044.388512811132
12060,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",2015.0,333,14.58,%,Crude Prevalence,BARROW; BARTOW; BUTTS; CARROLL; CHEROKEE; CLAYTON; COBB; COWETA; DAWSON; DE KALB; DOUGLAS; FAYETTE; FORSYTH; FULTON; GWINNETT; HARALSON; HEARD; HENRY; JASPER; LAMAR; MERIWETHER; NEWTON; PAULDING; PICKENS; PIKE; ROCKDALE; SPALDING; WALTON,13013; 13015; 13035; 13045; 13057; 13063; 13067; 13077; 13085; 13089; 13097; 13113; 13117; 13121; 13135; 13143; 13149; 13151; 13159; 13171; 13199; 13217; 13223; 13227; 13231; 13247; 13255; 13297,4091016.9999802127,3521609.999921345,5505161.0,569407.0000588675,1093958.0999953018,602820.8869980325,1414144.0000197876,318078.50200757984,485680.7177014381,596734.1969963361,2831663.00002506,378.84515400000004,74754.59940553074,636.8330478949774,225125.4681025041,879644.7099965557,540299.6866666666,499962.9839975716,518296.12,349250.6871195,107055.47035661622,583704.374180278,26656.841358,888642.6750525836,22873.23535327032
12060,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",2016.0,341,13.31,%,Crude Prevalence,BARROW; BARTOW; BUTTS; CARROLL; CHEROKEE; CLAYTON; COBB; COWETA; DAWSON; DE KALB; DOUGLAS; FAYETTE; FORSYTH; FULTON; GWINNETT; HARALSON; HEARD; HENRY; JASPER; LAMAR; MERIWETHER; NEWTON; PAULDING; PICKENS; PIKE; ROCKDALE; SPALDING; WALTON,13013; 13015; 13035; 13045; 13057; 13063; 13067; 13077; 13085; 13089; 13097; 13113; 13117; 13121; 13135; 13143; 13149; 13151; 13159; 13171; 13199; 13217; 13223; 13227; 13231; 13247; 13255; 13297,4172850.0000358606,3570502.999949377,5596367.0,602347.0000864834,1133034.3980062297,616448.2530047898,1423516.9999641397,324164.97299405676,497408.99133045773,688472.8220070401,2883481.000027528,372.663174,69289.21914850616,610.2291517580193,218946.3679569329,915336.14600604,675098.9533333334,640183.7870044298,661586.7633333333,352221.57209,105657.76352598527,591540.1914600586,16785.612422268998,916875.5560323218,23200.526828000347
12060,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",2017.0,454,15.49,%,Crude Prevalence,BARROW; BARTOW; BUTTS; CARROLL; CHEROKEE; CLAYTON; COBB; COWETA; DAWSON; DE KALB; DOUGLAS; FAYETTE; FORSYTH; FULTON; GWINNETT; HARALSON; HEARD; HENRY; JASPER; LAMAR; MERIWETHER; NEWTON; PAULDING; PICKENS; PIKE; ROCKDALE; SPALDING; WALTON,13013; 13015; 13035; 13045; 13057; 13063; 13067; 13077; 13085; 13089; 13097; 13113; 13117; 13121; 13135; 13143; 13149; 13151; 13159; 13171; 13199; 13217; 13223; 13227; 13231; 13247; 13255; 13297,4255944.999965628,3622655.999949544,5692749.0,633289.000016083,1200489.3329911476,678563.7507268585,1436804.0000343728,297564.7160085776,504604.0418167435,722396.9544064935,2937126.00001337,364.899146,64613.812776675884,575.9098291986726,218300.78657739732,894611.637993809,679989.5127236791,669814.0662495907,678381.1644078341,362420.193301,106591.30767360113,599545.0048657748,26482.061147,782639.3093163846,22940.648597368236
12060,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",2018.0,701,15.62,%,Crude Prevalence,BARROW; BARTOW; BUTTS; CARROLL; CHEROKEE; CLAYTON; COBB; COWETA; DAWSON; DE KALB; DOUGLAS; FAYETTE; FORSYTH; FULTON; GWINNETT; HARALSON; HEARD; HENRY; JASPER; LAMAR; MERIWETHER; NEWTON; PAULDING; PICKENS; PIKE; ROCKDALE; SPALDING; WALTON,13013; 13015; 13035; 13045; 13057; 13063; 13067; 13077; 13085; 13089; 13097; 13113; 13117; 13121; 13135; 13143; 13149; 13151; 13159; 13171; 13199; 13217; 13223; 13227; 13231; 13247; 13255; 13297,4326169.9999720305,3661535.9999513435,5771530.0,664634.0000206874,1237057.9929923648,679268.2593438743,1445360.0000279692,279721.8390063815,508711.58127240656,714591.4864290542,2980898.0000012247,382.83572005353534,60976.685692812345,594.8953509611756,214028.2288285965,952479.3359949096,673528.3361854159,677035.3803863334,676188.8684613656,378058.8531896709,107825.43986588682,608240.6039514004,19613.742212,688647.4702407008,23222.81729006309
12060,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",2019.0,470,14.76,%,Crude Prevalence,BARROW; BARTOW; BUTTS; CARROLL; CHEROKEE; CLAYTON; COBB; COWETA; DAWSON; DE KALB; DOUGLAS; FAYETTE; FORSYTH; FULTON; GWINNETT; HARALSON; HEARD; HENRY; JASPER; LAMAR; MERIWETHER; NEWTON; PAULDING; PICKENS; PIKE; ROCKDALE; SPALDING; WALTON,13013; 13015; 13035; 13045; 13057; 13063; 13067; 13077; 13085; 13089; 13097; 13113; 13117; 13121; 13135; 13143; 13149; 13151; 13159; 13171; 13199; 13217; 13223; 13227; 13231; 13247; 13255; 13297,4415162.000018641,3720182.000056722,5866324.0,694979.9999619187,1270240.3280036675,693194.9079196164,1451161.999981359,252308.75999193452,504540.28012594266,729325.0416828778,3030186.999961337,396.920545,58782.86620919744,623.5818240568584,211905.82482627878,977206.1170033254,684544.6662518813,690762.2890796008,687190.0829567167,391409.9112025791,111343.96176092984,618216.4390897782,34161.424422000004,649187.605991728,23709.639932066966
12060,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",2020.0,560,16.24,%,Crude Prevalence,BARROW; BARTOW; BUTTS; CARROLL; CHEROKEE; CLAYTON; COBB; COWETA; DAWSON; DE KALB; DOUGLAS; FAYETTE; FORSYTH; FULTON; GWINNETT; HARALSON; HEARD; HENRY; JASPER; LAMAR; MERIWETHER; NEWTON; PAULDING; PICKENS; PIKE; ROCKDALE; SPALDING; WALTON,13013; 13015; 13035; 13045; 13057; 13063; 13067; 13077; 13085; 13089; 13097; 13113; 13117; 13121; 13135; 13143; 13149; 13151; 13159; 13171; 13199; 13217; 13223; 13227; 13231; 13247; 13255; 13297,4483603.000030331,3757792.9999882234,5931098.0,725810.0000421075,1332244.618007197,682441.5493660902,1447494.999969669,242661.21599139136,500172.4304002779,751065.546783765,3064865.0000345334,410.49438983337427,55041.00642912066,648.5032609801557,206342.4268059502,1126635.4500075513,701714.122494531,719438.5213259229,635261.6770595219,393928.22658631986,114563.58862582498,628008.9957238783,34424.42577,676000.2351561018,23921.20111189513
12060,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",2021.0,489,15.07,%,Crude Prevalence,BARROW; BARTOW; BUTTS; CARROLL; CHEROKEE; CLAYTON; COBB; COWETA; DAWSON; DE KALB; DOUGLAS; FAYETTE; FORSYTH; FULTON; GWINNETT; HARALSON; HEARD; HENRY; JASPER; LAMAR; MERIWETHER; NEWTON; PAULDING; PICKENS; PIKE; ROCKDALE; SPALDING; WALTON,13013; 13015; 13035; 13045; 13057; 13063; 13067; 13077; 13085; 13089; 13097; 13113; 13117; 13121; 13135; 13143; 13149; 13151; 13159; 13171; 13199; 13217; 13223; 13227; 13231; 13247; 13255; 13297,4554364.999945901,3796775.000010422,6001088.0,757589.9999354791,1378051.3389838457,707166.8140643939,1446723.0000540991,226617.1690064432,404786.6505383708,809502.7161145745,3102966.000027809,430.8291261485994,52635.2076154237,666.2232343718933,209440.2183362212,1086470.6619872483,799109.0627862983,764886.1089735304,732848.1662705527,395192.58592516766,114367.8609733741,638645.2863845914,33465.570396999996,695363.3749618786,24169.950707345884
12060,"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",2022.0,651,17.93,%,Crude Prevalence,BARROW; BARTOW; BUTTS; CARROLL; CHEROKEE; CLAYTON; COBB; COWETA; DAWSON; DE KALB; DOUGLAS; FAYETTE; FORSYTH; FULTON; GWINNETT; HARALSON; HEARD; HENRY; JASPER; LAMAR; MERIWETHER; NEWTON; PAULDING; PICKENS; PIKE; ROCKDALE; SPALDING; WALTON,13013; 13015; 13035; 13045; 13057; 13063; 13067; 13077; 13085; 13089; 13097; 13113; 13117; 13121; 13135; 13143; 13149; 13151; 13159; 13171; 13199; 13217; 13223; 13227; 13231; 13247; 13255; 13297,4623683.9999718405,3832143.9999370095,6068126.0,791540.000034831,1492177.9389907469,736036.1979954757,1444442.0000281597,227157.22900736128,406923.7826888086,825865.9305509081,3139825.000094009,471.791104821751,47242.34032491799,702.5896030756996,205035.1097755826,1277273.6429916692,954025.9857722297,858958.4729939942,806656.8539940726,416832.7273816998,114736.28759242948,649782.4631643599,33129.017638,693227.122619721,24401.901605339935
12100,"Atlantic City-Hammonton, NJ Metropolitan Statistical Area",2011.0,154,16.17,%,Crude Prevalence,ATLANTIC,34001,208403.104,169276.576,271712.0,39126.528,55226.82256,47099.101504,63308.896,10762.512320000002,23044.438144,39388.186656,139659.968,0.0,10956.129032258064,46.19104,27986.336,52100.776,32605.44,38762.977344,36228.26666666666,23031.395968,3282.4870319098736,38854.816,1164.28592,30977.613408,1456.104608
12100,"Atlantic City-Hammonton, NJ Metropolitan Statistical Area",2012.0,160,16.35,%,Crude Prevalence,ATLANTIC,34001,208403.104,169276.576,271712.0,39126.528,58769.67532799999,45640.279776,63308.896,12218.616928,23420.392401066038,38346.171136,139659.968,15.5011696,10956.129032258064,42.59340138986464,29763.4529027584,52725.985312,32605.44,40013.395968,38039.68,22249.0284352,3282.4870319098736,38854.816,1172.43728,31316.16656,1450.5890366372385
12260,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",2011.0,206,15.61,%,Crude Prevalence,BURKE; COLUMBIA; MC DUFFIE; RICHMOND; AIKEN; EDGEFIELD,13033; 13073; 13189; 13245; 45003; 45037,402103.771,334605.069,539154.0,67498.702,126323.831133,87457.343764,137050.22900000002,36055.034561,56218.377352,56055.132504,279695.408,26.714015,,107.22243300000001,11721.99,104783.189579,62305.643333333326,68049.115087,65070.046666666654,52032.958226,6960.919790133757,156727.612,3086.872928,66785.427623,749.4966320000001
12260,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",2012.0,202,19.09,%,Crude Prevalence,BURKE; COLUMBIA; MC DUFFIE; RICHMOND; AIKEN; EDGEFIELD,13033; 13073; 13189; 13245; 45003; 45037,402103.771,334605.069,539154.0,67498.702,126427.795256,83405.360912,137050.22900000002,39042.065371000004,59395.4576948104,56098.661181,279695.408,30.82184784,,104.74640963533942,13909.4042757561,104538.799318,63445.56,67437.009856,64616.253333333334,51704.8830441,6960.919790133757,156727.612,2908.0582,74131.984774,2081.070042503438
12260,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",2013.0,163,16.7,%,Crude Prevalence,BURKE; COLUMBIA; MC DUFFIE; RICHMOND; AIKEN; EDGEFIELD,13033; 13073; 13189; 13245; 45003; 45037,424918.9999959039,353096.9999973136,561858.0,71821.9999985903,133072.62099911342,85255.62599947804,136939.0000040961,39181.304999730164,59180.47694004586,61250.01999994239,288398.00000301,43.352736316364705,24302.55752190947,98.90984383349614,6579.321620296299,110077.31399930015,59078.729999999996,65226.4899996928,66397.79333333333,50930.1638628,10646.408249000091,149175.8750972121,3899.92093,80127.06299986455,2305.9538457638646
12260,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",2014.0,168,20.13,%,Crude Prevalence,BURKE; COLUMBIA; MC DUFFIE; RICHMOND; AIKEN; EDGEFIELD,13033; 13073; 13189; 13245; 45003; 45037,431250.00000396423,355926.0000089718,568161.0,75323.9999949924,135492.30700129422,85460.7890010774,136910.9999960358,42444.17799743636,59729.075319372634,61733.70200091568,291498.9148811577,43.66602446816866,0.0,99.81257144269883,7025.4377929037,113819.80400120192,60368.04,67744.95800073781,64522.64666666667,51408.4311809,10196.827460425995,150133.4958873088,3312.543141,80558.16723129063,2199.0637186202493
12260,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",2015.0,150,19.39,%,Crude Prevalence,BURKE; COLUMBIA; MC DUFFIE; RICHMOND; AIKEN; EDGEFIELD,13033; 13073; 13189; 13245; 45003; 45037,435379.000004805,357139.0000034897,572519.0,78240.0000013153,135300.20000151143,86203.75700126504,137139.999995195,41434.453998082754,59822.377174869966,62377.118001144874,293318.9999936346,49.900446,7140.5497514464005,100.0271431821988,7297.4068222483,114052.52500129215,60817.5,68289.67800070634,64933.369999999995,50244.548647,10409.195349080203,151053.2232452005,2851.656607,81710.60081225364,2007.405596938758
12260,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",2016.0,147,14.6,%,Crude Prevalence,BURKE; COLUMBIA; MC DUFFIE; RICHMOND; AIKEN; EDGEFIELD,13033; 13073; 13189; 13245; 45003; 45037,439199.0000111343,357817.999990929,576010.0,81381.0000202053,142806.38900367764,80047.56000201943,136810.9999888657,39298.82399667745,58932.07506447873,64718.87200164399,295080.00000688963,49.690282,6742.804614130647,94.56828422014148,6630.662960661701,114861.52100292065,77522.97333333333,80259.25500211328,76817.22,49890.592732000005,9849.075290810717,151637.9032007495,2656.459818075327,77485.54738087047,2007.8091447567997
